kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CHINESE SCHOOL	1		1		0					1						1	
2	TRUMP ROAD KUALA SAPETANG	226	6	213	7	0			6		213	7	6				213	7
3	JALAN SATU KUALA SAPETANG	26		26		0					26						26	
4	KG BHARU KUALA SAPETANG	911	5	905	1	0			5		905	1	5				905	1
5	RIVERSIDE KUALA SAPETANG	1099	5	1094		0			5		1094		5				1094	
6	KAWASAN POLIS	17	16	1		0			16		1		16				1	
7	MAIN ROAD KUALA SAPETANG	92	15	77		0			15		77		15				77	
8	JALAN TIGA	56	1	55		0			1		55		1				55	
9	RUMAH MURAH	146		146		0					146						146	
10	TMN KUALA SAPETANG	90		90		0					90						90	
11	KUALA SANGGA KUALA SEPETANG	232		231		1		1			231	1					231	1
12	GOVERMENT QRS KUALA SAPETANG	6	3		2	1		1	3			3	3					3
13	MALAY SCHOOL KUALA SAPETANG	1		1		0					1						1	
14	SUNGEI MENANGIS KUALA SAPETANG	204		204		0					204						204	
701	BALAI POLIS KUALA SAPETANG	21	17	1	1	2	2		19		1	1	17				1	3
