kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	EVERGREEN ROAD	122	2	102	13	5		5	2		102	18	2				102	18
2	PEPPER ESTATE MK 18	777	4	657	104	12		12	4		657	116	4				657	116
3	JLN EVERGREEN EMPAT	43	1	42		0			1		42		1				42	
4	JLN EVERGREEN LIMA	130	1	127	1	1		1	1		127	2	1				127	2
5	JLN EVERGREEN ENAM	38		36	2	0					36	2					36	2
6	JLN EVERGREEN TUJUH	9	1	8		0				1	8		1				8	
7	JLN MT ERSKINE	499	9	362	121	7		7	9		362	128	9				362	128
8	JLN HALIA OFF JLN MT ERSKINE	92		89	3	0					89	3					89	3
9	LRG TIGA OFF JLN MT ERSKINE	7		7		0					7						7	
10	LBR HALIA	80	4	74	2	0			4		74	2	4				74	2
11	LRG DUA OFF JLN MT ERSKINE	3		3		0					3						3	
12	LGK HALIA	91		85	5	1		1			85	6					85	6
13	JLN SATU OFF JLN MT ERSKINE	14	1	13		0			1		13		1				13	
14	LDG HONG SENG	507		343	163	1		1			343	164					343	164
15	LRG EMPAT OFF JLN MT ERSKINE	6	1	3	1	1		1	1		3	2	1				3	2
16	TKT HALIA OFF JLN MT ERSKINE	57		57		0					57						57	
17	LRG HALIA OFF JLN MT ERSKINE	123		116	6	1		1			116	7					116	7
18	PERSIARAN HALIA	100	4	85	8	3		3	4		85	11	4				85	11
19	TMN TANJONG DUA	13		11	2	0					11	2					11	2
20	PSN HALIA SATU	118		111	6	1	1			1	111	6		1			111	6
21	LBH HALIA SATU	50	1	31	18	0			1		31	18	1				31	18
22	TMN ONG BEE NEOH	16		16		0					16						16	
23	TG PARK SATU	112	1	103	5	3		3	1		103	8	1				103	8
24	TG PARK DUA	61	1	59		1		1	1		59	1	1				59	1
25	THE PEAK RESIDENCE	37		36	1	0					36	1					36	1
