kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PEJAL	103	95		7	1		1	95			8	95					8
2	JLN UBIN	123	117	2	3	1		1	117		2	4	117				2	4
3	JALAN KERIKIL	57	57			0			57				57					
4	JLN AMZIL	209	139	17	46	7	1	6	139	1	17	52	139				17	53
5	JLN BT GELIGA	225	198		18	9	2	7	200			25	198	1				26
6	JLN BATU GELIGA 1	105	100	1	3	1		1	100		1	4	100				1	4
7	JLN BT GELIGA 2	127	108	1	16	2		2	108		1	18	108				1	18
8	JLN BT GELIGA 3	30	15		13	2		2	15			15	15					15
9	JLN MARMAR 1	317	242	4	64	7		7	242		4	71	242				4	71
10	JLN MARMAR 2	138	117		18	3		3	117			21	117					21
11	JLN MARMAR 3	100	97	1	1	1	1		97	1	1	1	98				1	1
12	JALAN MARMAR 4	15	15			0			15				15					
13	TMN MELEWAR	228	192	8	23	5		5	192		8	28	192				8	28
14	JALAN MARMAR	57	57			0			57				57					
15	JLN 3/10 TMN KOPERASI POLIS	116	76	8	27	5		5	76		8	32	76				8	32
16	JLN 6/10 TMN KOPERASI POLIS	83	68	3	10	2	1	1	69		3	11	69				3	11
17	JLN 4/10 TMN KOPERASI POLIS	61	46		15	0			46			15	46					15
18	JLN 9/10 TMN KOPERASI POLIS	51	33	9	9	0			33		9	9	33				9	9
19	JLN 17/10 TMN KOPERASI POLIS	77	48	5	17	7		7	48		5	24	48				5	24
20	JLN 22/10 TMN KOPERASI POLIS	63	45	8	9	1		1	45		8	10	45				8	10
21	JLN 23/10 TMN KOPERASI POLIS	39	36		3	0			36			3	36					3
22	JLN 7/10 TMN KOPERASI POLIS	102	84	6	10	2		2	84		6	12	84				6	12
23	JLN 1/10 TMN KOPERASI POLIS	79	67		11	1		1	67			12	67					12
24	JLN 18/10 TMN KOPERASI POLIS	55	38		16	1		1	38			17	38					17
25	JLN 16/10 TMN KOPERASI POLIS	87	77	3	6	1	1		77	1	3	6	77				3	7
26	JLN 5/10 TMN KOPERASI POLIS	84	47	17	20	0			47		17	20	47				17	20
27	JLN 10/10 TMN KOPERASI POLIS	87	77	6	4	0			77		6	4	77				6	4
28	JLN 11/10 TMN KOPERASI POLIS	141	95	20	25	1	1		96		20	25	95				20	26
29	JLN 14/10 TMN KOPERASI POLIS	68	64		3	1	1		65			3	64					4
30	JLN 13/10 TMN KOPERASI POLIS	18	8	2	8	0			8		2	8	8				2	8
31	JLN 25/10 TMN KOPERASI POLIS	44	40		4	0			40			4	40					4
32	JLN 21/10 TMN KOPERASI POLIS	48	30		17	1		1	30			18	30					18
33	JLN 12/10 TMN KOPERASI POLIS	18	5	1	12	0			5		1	12	5				1	12
34	JLN 24/10 TMN KOPERASI POLIS	52	31	4	17	0			31		4	17	31				4	17
35	JLN 15/10 TMN KOPERASI POLIS	75	60	1	11	3	1	2	61		1	13	60				1	14
36	JLN 20/10 TMN KOPERASI POLIS	26	24	1	1	0			24		1	1	24				1	1
37	JLN 2/10 TMN KOPERASI POLIS	19	17	1	1	0			17		1	1	17				1	1
38	JLN 19/10 TMN KOPERASI POLIS	24	21		2	1	1		22			2	21					3
39	TAMAN CHANGKAT DESA (/7)	183	146	12	20	5		5	146		12	25	146				12	25
801	PENGUNDI TIDAK HADIR	6	6			0			6				6					
