kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SEKINCAN JAYA	357	74	236	43	4		4	74		236	47	74				236	47
2	TAMAN SERI SEKINCAN	372	6	355	10	1		1	6		355	11	6				355	11
3	RUMAH2 JAB. TALIAYER SEKINCHAN	16	7	8		1		1	7		8	1	7				8	1
4	JALAN BESAR SEKINCHAN	157	12	142	3	0			12		142	3	12				142	3
5	JALAN TENGAH SEKINCHAN	228	4	223	1	0			3	1	223	1	4				223	1
6	MAJLIS TEMPATAN SEKINCHAN	13	8	3	2	0			8		3	2	8				3	2
7	PEKAN SEKINCHAN	353	156	186	11	0			156		186	11	156				186	11
8	SEKOLAH YOKE KUAN	22	4	17	1	0			4		17	1	4				17	1
9	RUMAH2 KESEHATAN SEKINCHAN	14	13		1	0			13			1	13					1
10	JALAN PEJABAT POS SEKINCHAN	48	5	42	1	0			5		42	1	5				42	1
11	BAREK POLIS SEKINCHAN	22	17	4		1		1	17		4	1	17				4	1
12	RUMAH2 J K R SEKINCHAN	12	11	1		0			11		1		11				1	
14	JALAN GEREJA	24	1	23		0			1		23		1				23	
15	RUMAH MURAH SEKINCHAN	123	36	72	15	0			36		72	15	36				72	15
16	JALAN RADIN	219	3	215		1	1		3	1	215		3				215	1
17	JALAN BAHAGIA	17	6	11		0			6		11		6				11	
18	TMN HARMONI	204	47	134	23	0			46	1	134	23	47				134	23
19	TMN AMAN	782	341	395	43	3		3	340	1	395	46	341				395	46
20	TMN GEMA JAYA	1				1	1		1				1					
21	JLN MENTERI	32	5	26	1	0			5		26	1	5				26	1
701	BALAI POLIS SEKINCHAN	19	18			1	1		18	1			18	1				
