kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN SCIENTEX	333	223	34	46	30	22	8	231	14	34	54	223	14		1	34	61
2	JLN KANCIL 4 TMN SCIENTEX	24	17	1	5	1		1	17		1	6	17				1	6
3	JLN KANCIL 5 TMN SCIENTEX	8	4	3	1	0			4		3	1	4				3	1
4	JLN KANCIL 10 TMN SCIENTEX	20	10	6	4	0			10		6	4	10				6	4
5	JLN KANCIL 26 TMN SCIENTEX	24	14	5	4	1	1		15		5	4	14				5	5
6	QTRS/ASRAMA POLITEKNIK JB MASAI	19	19			0			19				19					
7	JLN KANCIL 3 TMN SCIENTEX	11	2	4	5	0			2		4	5	2				4	5
8	JLN KANCIL 6 TMN SCIENTEX	21	8	6	6	1	1		8	1	6	6	8				6	7
9	JLN KANCIL 11 TMN SCIENTEX	12	4	4	4	0			4		4	4	4				4	4
10	JLN KANCIL 8 TMN SCIENTEX	26	3	19	4	0			3		19	4	3				19	4
11	JLN KANCIL 16 TMN SCIENTEX	31	11	10	10	0			11		10	10	11				10	10
12	JLN KANCIL 28 TMN SCIENTEX	21	3	1	17	0			3		1	17	3				1	17
13	JLN KANCIL 29 TMN SCIENTEX	18	7	9	2	0			7		9	2	7				9	2
14	JLN KANCIL 2, TMN SCIENTEX	17	7	3	7	0			7		3	7	7				3	7
15	JLN KANCIL 7, TMN SCIENTEX	20	6	7	7	0			6		7	7	6				7	7
16	JLN KANCIL 13, TMN SCIENTEX, P.GUDANG	23	7	9	7	0			7		9	7	7				9	7
17	JLN KANCIL 23, TMN SCIENTEX	67	26	32	9	0			26		32	9	26				32	9
18	JLN KANCIL 24, TMN SCIENTEX	14	3	6	4	1		1	3		6	5	3				6	5
19	JLN KANCIL 27, TMN SCIENTEX	17	4	7	6	0			4		7	6	4				7	6
20	JLN KANCIL 30, TMN SCIENTEX	17	2	6	9	0			2		6	9	2				6	9
21	JLN KANCIL 31, TMN SCIENTEX	27	8	15	3	1	1		9		15	3	8				15	4
22	JLN KANCIL 25, TMN SCIENTEX	12	2	10		0			2		10		2				10	
23	JLN KANCIL 15, TMN SCIENTEX	12	3	3	6	0			3		3	6	3				3	6
24	RUMAH PANGSA, JLN PELANDUK 1, TMN SCIENTEX	49	34	5	8	2	2		34	2	5	8	34	2			5	8
25	JLN HELANG 4, TMN SCIENTEX CASUARINA	99	65	4	26	4	3	1	66	2	4	27	65	2			4	28
26	JLN PELANDUK 4, TMN SCIENTEX	128	77	17	31	3	2	1	78	1	17	32	77				17	34
27	JLN KIJANG 8, TMN SCIENTEX	35	29	3	1	2	2		30	1	3	1	29	1			3	2
28	JLN KIJANG 1, TMN SCIENTEX	47	26	11	7	3	3		26	3	11	7	26	3			11	7
29	JLN HELANG 7, TMN SCIENTEX	72	53	2	11	6	5	1	53	5	2	12	53	5			2	12
30	JLN HELANG 10, TMN SCIENTEX	97	64	7	22	4	4		67	1	7	22	64		1		7	25
31	JLN KIJANG 15, TMN SCIENTEX	185	138	2	20	25	17	8	143	12	2	28	138	10	1		2	34
32	JLN KIJANG 6, TMN SCIENTEX	42	26	5	4	7	4	3	27	3	5	7	26	3			5	8
33	BLOK E, JLN PELANDUK 1, TMN SCIENTEX	22	11		9	2	2		12	1		9	11	1				10
34	BLOK B, JLN PELANDUK 1,TMN SCIENTEX	43	38		3	2	1	1	39			4	38					5
35	JLN KANCIL 12, TMN SCIENTEX	12	7	1	4	0			7		1	4	7				1	4
36	KOMPLEKS RUMAH GURU, JLN PERSIARAN SCIENTEX	13	12			1	1		13				12					1
37	BLOK C, JLN PELANDUK 1, TMN SCIENTEX	23	15	5	2	1	1		15	1	5	2	15	1			5	2
38	JLN HELANG 13, TMN SCIENTEX	128	95	9	12	12	7	5	98	4	9	17	96	5			9	18
39	JLN KENARI 16, TMN SCIENTEX	40	30	1	2	7	6	1	34	2	1	3	30	1	1		1	7
40	BLOK D, JLN PELANDUK 1, TMN SCIENTEX	19	9	3	4	3	2	1	9	2	3	5	9	1			3	6
41	BLOK A, JLN PELANDUK 1, TMN SCIENTEX	47	47			0			47				47					
42	JLN KELISA 3, TMN SCIENTEX	93	68	6	6	13	4	9	69	3	6	15	68	2	1		6	16
43	TMN DESA RAKYAT PERDANA	488	458	1	6	23	11	12	468	1	1	18	460	1			1	26
44	JLN HELANG 9	45	34	4	5	2	2		34	2	4	5	34	2			4	5
45	JALAN KIJANG 2, TAMAN SCIENTEX	101	68	7	14	12	12		73	7	7	14	69	7	1		7	17
46	JLN KIJANG 4, TMN SCIENTEX	25	14	2	6	3	2	1	13	3	2	7	14	1	1		2	7
47	JLN KENARI 13 TMN SCIENTEX	63	53		1	9	4	5	53	4		6	53	4				6
48	JLN KENARI 11, TMN SCIENTEX	221	175	8	10	28	21	7	188	8	8	17	176	10			8	27
49	JLN KENARI 19 TMN SCIENTEX	70	53		5	12	8	4	59	2		9	53	3	2			12
50	JLN CAMAR TMN SCIENTEX	147	110	9	4	24	24		114	20	9	4	110	19	1	1	9	7
51	JLN SERINDIT, TMN SCIENTEX	452	336	1	17	98	77	21	371	42	1	38	337	43	4		1	67
52	JLN BETIK TMN KOTA MASAI	72	49	10	9	4	1	3	50		10	12	49				10	13
53	JLN BETIK 5, TMN KOTA MASAI	29	15	4	8	2		2	15		4	10	15				4	10
54	BLOK C, KOMPLEKS INSTITUT PENDIDIKAN	17	16		1	0			16			1	16					1
55	BLOK C, TMN DESA RAKYAT PERDANA	8	8			0			8				8					
56	BLOK D, TMN DESA RAKYAT PERDANA	23	20			3	1	2	21			2	20			1		2
57	JALAN ZAMRUD, TAMAN CAHAYA MASAI	23	13	8		2	1	1	14		8	1	13				8	2
58	JALAN MERAK 1-7, TAMAN SCIENTEX	42	28		4	10	7	3	30	5		7	28	3		1		10
59	JALAN NURI 1-15, TAMAN SCIENTEX	25	13	3	5	4	3	1	14	2	3	6	13	2			3	7
60	JALAN MERBAH 1-6, TAMAN SCIENTEX	18	12		1	5	4	1	12	4		2	12	4				2
61	JALAN TIONG 1-9, TAMAN SCIENTEX	7	3	2	1	1		1	3		2	2	3				2	2
62	JALAN MERPATI 1-4, TAMAN SCIENTEX	14	9	2	1	2	2		9	2	2	1	9	2			2	1
63	JALAN MURAI, TAMAN SCIENTEX	34	34			0			34				34					
64	JALAN KENARI 1-9, TAMAN SCIENTEX	9	6	1		2	2		7	1	1		6	1			1	1
65	JALAN KENARI UTAMA / JALAN KENARI 10-24, TAMAN SCIENTEX	26	12	2		12	10	2	11	11	2	2	12	8	2		2	2
701	BALAI POLIS TAMAN SCIENTEX	12	10			2	2		10	2			10		2			
