kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG NAKHODA	3184	3074	9	33	68	12	56	3078	8	9	89	3077	2			9	96
2	JLN NAKHODA KANAN	362	336		3	23	2	21	335	3		24	336	1				25
3	JLN NAKHODA TENGAH	146	137		2	7	1	6	137	1		8	137					9
4	JLN NAKHODA KANAN 1	17	17			0			17				17					
5	JLN NAKHODA KANAN 2	25	25			0			25				25					
6	JLN NAKHODA KIRI	386	347	1	10	28		28	346	1	1	38	347				1	38
7	JLN NAKHODA KIRI 1	50	44		3	3		3	44			6	44					6
8	JLN NAKHODA KIRI 2	44	41			3		3	41			3	41					3
9	JLN NAKHODA KIRI 3	41	40			1		1	40			1	40					1
10	JLN NAKHODA DALAM	96	90			6		6	90			6	90					6
11	LRG NAKHODA 14	12	12			0			12				12					
12	JLN NAKHODA B/4	20	19			1		1	19			1	19					1
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
