kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SERI KUANTAN	3826	519	3092	206	9	5	4	518	6	3092	210	519	1			3092	214
2	PERKAMPUNGAN TERATAI	1755	820	856	68	11	1	10	821		856	78	820				856	79
3	MEDAN TOK SIRA	1956	1251	582	104	19	1	18	1248	4	582	122	1251				582	123
4	KUBANG BUAYA	2832	618	2014	184	16	3	13	619	2	2014	197	618	1			2014	199
5	KAMPUNG SELAMAT	2955	2265	616	51	23	10	13	2261	14	616	64	2266		4		616	69
6	BANDAR KUANTAN	2605	992	1378	183	52	43	9	978	57	1378	192	993	8	5	3	1378	218
7	SERI TERUNTUM	1776	1054	568	110	44	41	3	1024	71	568	113	1056	11	1	2	568	138
8	KAMPUNG JAWA	3765	891	2598	261	15	4	11	882	13	2598	272	891	1	1	2	2598	272
9	SERI BERLIAN	1451	222	1130	97	2		2	220	2	1130	99	222				1130	99
10	LAPANG BESAR	1825	612	1081	125	7	4	3	611	5	1081	128	612				1081	132
