kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LEBOH ACHEH	15	1	13	1	0			1		13	1	1				13	1
2	LEBOH ARMENIAN	69		55	14	0					55	14					55	14
3	LEBOH BUCKINGHAM	68	5	49	14	0			5		49	14	5				49	14
4	LEBOH CAMPBELL	37		37		0					37						37	
5	LEBOH CARNARVON	86	5	74	7	0			5		74	7	5				74	7
6	CENTRAL POLICE STATION	142	117	8	16	1		1	117		8	17	117				8	17
7	PESARA CLAIMANT	39	6	33		0			6		33		6				33	
8	KAMPONG KAKA	20	1	18	1	0			1		18	1	1				18	1
9	KAMPONG KOLAM	58	6	31	21	0			6		31	21	6				31	21
10	KG KOLAM CITY COUNCIL FLATS	5	1	1	3	0			1		1	3	1				1	3
11	LEBOH KIMBERLEY	110		110		0					110						110	
12	LRG NGAH ABOO	7		7		0					7						7	
13	LEBOH PITT	48	3	22	23	0			3		22	23	3				22	23
14	JALAN PINTAL TALI	110		108	2	0					108	2					108	2
701	BALAI POLIS CENTRAL	80	71	2	4	3	3		72	2	2	4	71		1		2	6
