kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN BEHRANG STATION	5	3	1	1	0			3		1	1	3				1	1
2	BEHRANG RIVER ESTATE	39	2	4	32	1		1	2		4	33	2				4	33
3	BANDAR SRI BEHRANG	315	188	37	87	3		3	188		37	90	188				37	90
4	FELCRA CHANGKAT BARU	2	2			0			2				2					
5	BEHRANG LOCAL COUNCIL AREA	93	1	85	7	0			1		85	7	1				85	7
6	KG PADANG	168	163	1	2	2	1	1	164		1	3	163				1	4
7	KG PAOH	225	221		3	0			221			3	221					3
8	MAIN ROAD	174	20	135	17	2	2		20	2	135	17	20	2			135	17
9	RUMAH MURAH	67	35	15	15	2	1	1	34	2	15	16	35				15	17
10	POLIS COMPOUND	13	13			0			13				13					
11	BEHRANG STATION L/C AREA	286	8	268	9	1		1	8		268	10	8				268	10
12	JKR QUARTERS	8	4		4	0			4			4	4					4
13	BEHRANG STESEN	122	47	59	15	1	1		48		59	15	47				59	16
14	BEHRANG ESTATE	6			5	1		1				6						6
701	BALAI POLIS BEHRANG STESYEN	26	25			1	1		23	3			25	1				
