kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JINJANG SELATAN	1424	7	1377	38	2	2		9		1377	38	7				1377	40
2	JINJANG SELATAN TAMBAHAN	1703	8	1233	451	11	1	10	8	1	1233	461	8				1233	462
3	JALAN KAMPONG	51		51		0					51						51	
4	JALAN BANDAR	21		21		0					21						21	
5	JALAN JAMBU ARANG	132		132		0					132						132	
6	JALAN SELAYANG	52		52		0					52						52	
7	JALAN SELATAN 1	6	1	5		0				1	5		1				5	
8	JALAN PAGAR SELATAN	38		38		0					38						38	
9	JALAN TENGAH	35		35		0					35						35	
10	LORONG SELATAN	1		1		0					1						1	
11	JALAN JAMBU AIR MAWAR	40		40		0					40						40	
12	JALAN JAMBU ARANG 2	7		7		0					7						7	
13	JALAN JAMBU MELAKA	47		47		0					47						47	
14	JALAN JAMBU MELAKA 2	54		52		2	1	1		1	52	1					52	2
15	JALAN JAMBU AIR LAUT	106	5	101		0			5		101		5				101	
16	JALAN JAMBU MELAKA 3	49		49		0					49						49	
17	JALAN JAMBU MELAKA 1	12		12		0					12						12	
