kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TOHOI	248	4			244	244		94	154			4					244
2	POS SIMPOR	291	6	1		284	284		48	242	1		6				1	284
3	SUNGAI PUIAN	255	2			253	253		11	244			2					253
4	SUNGAI JENERA	396	6			390	390		53	343			6					390
5	SUNGAI WIAS	245	5	1		239	239		107	137	1		5				1	239
6	JEREK	1132	1129			3		3	1124	5		3	1129					3
7	BERTAM BARU	1081	1074	2	1	4	2	2	1073	3	2	3	1074	1			2	4
8	PASIR TUMBOH	659	653		1	5	2	3	654	1		4	653	1				5
9	LADANG SEDC	675	662	8		5	2	3	660	4	8	3	662				8	5
10	JERAM TEKOH	1844	1834	3		7	6	1	1832	8	3	1	1835	2			3	4
11	SUNGAI ASAP	1524	1517			7		7	1516	1		7	1517					7
12	RENOK	1384	1381	1		2		2	1379	2	1	2	1381				1	2
13	KUALA SUNGAI	249	247			2		2	247			2	247					2
14	BERTAM LAMA	369	367			2	1	1	367	1		1	367					2
15	STAR	659	649	1	2	7	1	6	649	1	1	8	649				1	9
16	PERASU	1449	1443		1	5	3	2	1445	1		3	1444					5
17	SERIAN	473	460	4	1	8		8	459	1	4	9	460				4	9
18	MERANTO	619	513	1	1	104	103	1	558	58	1	2	513				1	105
19	KESEDAR LIMAU KASTURI	386	385			1		1	384	1		1	385					1
20	LIMAU KASTURI	1072	1062	9		1		1	1057	5	9	1	1062				9	1
