kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA SUNGAI SAYONG	2089	2069	2	2	16	3	13	2070	2	2	15	2069	1			2	17
2	FELDA BUKIT BESAR	2419	2372	4	11	32	8	24	2376	4	4	35	2373	1	2		4	39
3	FELDA PASIR RAJA	1741	1712	7	7	15	2	13	1708	6	7	20	1712				7	22
4	FELDA BUKIT RAMUN	1552	1534	1		17	6	11	1537	3	1	11	1535		2		1	14
5	SUNGAI TELOR	629	538	3	71	17	2	15	537	3	3	86	538	1			3	87
6	SUNGAI JOHOR	710	507	146	45	12	1	11	507	1	146	56	507			1	146	56
7	SUNGAI KEMANG SELATAN	782	146	575	56	5		5	143	3	575	61	146				575	61
8	JALAN BESAR	78	7	71		0			6	1	71		7				71	
9	JALAN JOHOR	2602	479	1755	356	12	2	10	477	4	1755	366	479	1	1		1755	366
10	KOTA TINGGI SELATAN	1575	766	554	239	16	4	12	768	2	554	251	767	2			554	252
11	LADANG R.E.M.	328	131	6	174	17		17	131		6	191	131				6	191
12	JALAN KOTA TINGGI	4156	2480	424	556	696	645	51	2552	573	424	607	2484	320	130	8	424	790
13	KAMPUNG BARU SUNGAI REDAN	337	296	2	33	6		6	296		2	39	296				2	39
