kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SINULIHAN	1080	24	4	2	1050	1047	3	414	657	4	5	24	5		1	4	1046
2	MANSIAT	1209	22	2		1185	1182	3	117	1087	2	3	22	1			2	1184
3	TULID	1187	34	5		1148	1142	6	222	954	5	6	34			1	5	1147
4	SUNGOI	694	4	4	2	684	683	1	49	638	4	3	4		1	1	4	684
5	MARAPOK	1241	9	9	6	1217	1210	7	81	1138	9	13	10	2			9	1220
6	MAGATANG	1408	28	7	4	1369	1359	10	582	805	7	14	28		1		7	1372
7	MENAWO	991	27	10		954	939	15	402	564	10	15	27	1			10	953
8	MALIMA	1390	55	1	1	1333	1324	9	638	741	1	10	55			2	1	1332
9	SOOK	1755	47	24		1684	1665	19	377	1335	24	19	48	3		3	24	1677
10	BARASANON	728	26	10		692	686	6	251	461	10	6	26			1	10	691
11	ANSIP	2755	137	241	6	2371	2307	64	562	1882	241	70	137	18		3	241	2356
12	MAMBULU	746	13	9		724	714	10	87	640	9	10	13	1		1	9	722
13	KARAMATOI	408	23	3	1	381	379	2	49	353	3	3	23				3	382
14	DALIT	998	19	3		976	970	6	64	925	3	6	19	4			3	972
15	SIMBUAN	304	2	1		301	299	2	7	294	1	2	2	1			1	300
16	KALAMPUN	223	3			220	212	8	12	203		8	3					220
17	MALAING	167	11	1		155	153	2	11	153	1	2	11			1	1	154
18	LUMIRI	118	5			113	113		5	113			5	2				111
19	BONOR	178	3			175	172	3	4	171		3	3					175
20	LANAS	700	12	3		685	682	3	141	553	3	3	12				3	685
21	TIULON	841	12	9		820	802	18	242	572	9	18	12	2			9	818
