kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA BUKIT CHERAKAH	1073	1043	3	16	11	2	9	1045		3	25	1043	1			3	26
2	BUKIT HIJAU	1350	1315	4	22	9	2	7	1314	3	4	29	1316				4	30
3	BUKIT KUCHING TENGAH	769	752	4	8	5	1	4	749	4	4	12	753				4	12
4	SIMPANG TIGA	1736	981	213	524	18	6	12	983	4	213	536	981	1			213	541
5	JERAM	781	504	175	94	8	1	7	504	1	175	101	505				175	101
6	SUNGAI SEMBILANG	1464	1170	250	34	10		10	1167	3	250	44	1170				250	44
7	TAMBAK JAWA	1680	860	677	139	4	2	2	861	1	677	141	861				677	142
8	BUKIT CLOH	974	204	21	748	1		1	203	1	21	749	204				21	749
9	BUKIT KERAYONG	1492	1443	3	28	18	11	7	1451	3	3	35	1444		1		3	44
10	JERAM PANTAI	585	472	96	7	10	3	7	473	2	96	14	473		1		96	15
11	BANDAR PUNCAK ALAM	5750	5439	70	176	65	42	23	5466	15	70	199	5448	5	5	1	70	221
12	TUAN MEE	2097	767	142	1163	25	9	16	766	10	142	1179	768	1	1		142	1185
