kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG LADANG SEGARIA	249	74	28		147	139	8	192	21	28	8	74	3			28	144
2	KG INTAN	125	23	1		101	100	1	119	4	1	1	23				1	101
3	KG LIHAK-LIHAK	307	17			290	287	3	280	24		3	17					290
4	KG RASAK	91	1			90	89	1	82	8		1	1					90
5	KG SIABAN	237	11			226	222	4	209	24		4	11					226
6	KG SUNGAI BARONG	125	2			123	122	1	113	11		1	2					123
7	KG SUNGAI NASIP	170	6			164	164		161	9			6					164
8	KG TAMPI KAPOR	55	5	1		49	49		50	4	1		5				1	49
9	KG BAKONG-BAKONG	254	21			233	232	1	241	12		1	21					233
10	KG BATU BATU	99	2		1	96	95	1	88	9		2	2					97
