kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
39	SUGUT	11703	830	74	7	10791	10511	280	5500	5841	74	287	831	118	2	3	74	10674
40	LABUK	16806	1418	213	36	15138	14454	684	7768	8104	213	720	1426	290	14	3	213	14859
