kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH JANTAI AKSIBA BTG BALEH	61				61	61			61				60		1		
2	RH UNYAT AK CHUPONG SG MERIRAI	67				67	67		6	61				66		1		
3	RH TAJAI SANGGAU NG SEBIRU	115				115	115		3	112				115				
4	RH JACK AK BIDAI SG ENTULOH	48				48	48		1	47				46	1	1		
5	RH NYAWAI, NG. MERAMA B, BALLEH	137		2		135	135		1	134	2			132		3	2	
6	RH LIPA AK RUMPANG BTG BALEH	65		2		63	63		3	60	2			63			2	
7	RH BANGAU UNDIE KARANGAN LAEH	81				81	81		2	79				80		1		
8	RH GOYANG APAT SG MERIRAI	124				124	124		5	119				122		2		
9	NG SEMPILI SCHOOL KAPIT	8				8	8			8				8				
10	RH JAMIT AK UNGGAT NG SERANGGIL	66				66	66			66				66				
11	RH MALONG AK ANGKAI KERANGAN BESAI	61				61	61		1	60				61				
12	RH LASO AK BUNYA NG ANTAWAU	328		1		327	327		11	316	1			286	2	39	1	
14	RH RAMBA BTG BALLEH	22				22	22			22				22				
15	RH BANSA AK LANGGA BTG BALEH	141		2		139	139		3	136	2			139			2	
16	RH ITU AK TANJONG SG PULANG	180				180	180		1	179				179		1		
17	RH JANGGU NG SEMPILI	134	3			131	131		3	131			3	130		1		
18	RH BIGAU AK UJAN SG ENTULOH	115				115	115			115				115				
19	RH JINGGONG AK UGIL	13				13	13		1	12				12		1		
20	RH UGOH AK BELAYONG SG ENTULOH	19				19	19		5	14				18		1		
21	RH LANGGA AK MUNAN NG ANTAWAU	67	1			66	66			67			1	63		3		
22	RH JOHN, NG ENTELAWAN BTG BALLEH	56				56	56		1	55				55		1		
23	RH JACK, NG ENTELAWAN, BTG BALLEH KAPIT	78				78	78		1	77				78				
