kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN ALAM JAYA	952	314	413	217	8	4	4	316	2	413	221	314	3			413	222
2	BLOK A - D TMN ALAM JAYA	249	11	198	36	4	2	2	12	1	198	38	11			1	198	39
3	TMN CHERAS PERMATA	529	195	239	80	15	3	12	197	1	239	92	197				239	93
4	TMN MUDUN	450	74	263	103	10	1	9	74	1	263	112	74		1		263	112
5	TMN WANGSA	574	71	434	63	6	4	2	72	3	434	65	71			2	434	67
6	BLOK A-D TMN WANGSA	24	5	10	4	5	5		9	1	10	4	5		1		10	8
7	P/PURI VENICE HILL	356	40	276	34	6	5	1	44	1	276	35	40	1			276	39
8	TMN PUTERI	139	14	116	6	3	2	1	16		116	7	14				116	9
9	TMN SURIA RESIDEN	44	14	22	7	1	1		15		22	7	14				22	8
801	PENGUNDI TIDAK HADIR	2		1	1	0					1	1					1	1
