kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CONDO CITA DAMANSARA	15	8	7		0			8		7		8				7	
2	LDG EFFINGHAM	58	3	6	47	2		2	3		6	49	3				6	49
3	JLN BU 4/1	99	17	67	15	0			17		67	15	17				67	15
4	JLN BU 4/2	41	16	24	1	0			16		24	1	16				24	1
5	JLN BU 4/3	38		38		0					38						38	
6	JLN BU 4/4	89	7	69	9	4		4	7		69	13	7				69	13
7	JLN BU 4/5	114	8	103	1	2		2	8		103	3	8				103	3
8	JLN BU 4/6	23	2	20	1	0			2		20	1	2				20	1
9	JLN BU 4/7	133		122	6	5		5			122	11					122	11
10	JLN BU 4/8	106		100	5	1		1			100	6					100	6
11	JLN BU 4/9	78	4	69	5	0			4		69	5	4				69	5
12	JLN BU 4/10	97	2	85	6	4		4	2		85	10	2				85	10
13	JLN BU 4/11	144	5	134	4	1		1	5		134	5	5				134	5
14	JLN BU 8/8	3		3		0					3						3	
15	PJU 3 SUNWAY DAMANSARA	359	38	302	12	7	1	6	39		302	18	38				302	19
16	RIANA GREEN CONDO PJU 3	414	28	372	11	3	1	2	28	1	372	13	28				372	14
17	SUNWAY SUTERA CONDO	111	17	89	4	1		1	17		89	5	17				89	5
18	JLN PJU 3/33 SUNWAY DAMANSARA	40	7	29	2	2	1	1	7	1	29	3	7				29	4
19	JLN PJU 3/36	36	5	29	2	0			5		29	2	5				29	2
20	JLN PJU 3/37	13	6	7		0			6		7		6				7	
21	JLN PJU 3/25	29		26	2	1	1		1		26	2	1				26	2
22	JLN PJU 3/35	29	4	22	1	2		2	4		22	3	4				22	3
23	JLN PJU 3/34	15	1	13		1	1		2		13		1				13	1
24	CITA DAMANSARA KONDO	26	5	21		0			5		21		5				21	
25	JLN PJU 3/23	60	4	51	3	2		2	4		51	5	4				51	5
26	PJU 3/21 - 3/... SUNWAY DAMANSARA	281	58	206	11	6	1	5	58	1	206	16	58				206	17
27	APT BUKIT UTAMA	264	8	239	8	9	4	5	8	4	239	13	8	1	1	1	239	14
