kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN TIMUN	124		114	9	1		1			114	10					114	10
2	JALAN KUNDOR	92	1	77	14	0				1	77	14	1				77	14
3	JALAN KELEDEK	33	5	26	1	1	1		6		26	1	5				26	2
4	JALAN BAYAM	31	1	30		0			1		30		1				30	
5	JALAN KETOLA	40		40		0					40						40	
6	JALAN TERONG	42	1	39	2	0			1		39	2	1				39	2
7	JALAN KACHANG	87		47	39	1		1			47	40					47	40
8	JALAN LABU	12		12		0					12						12	
9	JALAN PEEL	1403	21	1319	57	6	4	2	23	2	1319	59	21				1319	63
10	JALAN SHELLY	160	15	128	17	0			15		128	17	15				128	17
11	BEREK POLIS JALAN CHERAS	57	52	1	4	0			52		1	4	52				1	4
12	LORONG PEEL	104	4	95	5	0			4		95	5	4				95	5
13	BATU 1 - 3 JALAN CHERAS	420	17	373	28	2		2	17		373	30	17				373	30
14	RUMAH J K R JALAN CHERAS	34	22		12	0			21	1		12	22					12
702	IPD CHERAS	357	288	11	31	27	26	1	298	16	11	32	288	4	4		11	50
