kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LORONG SELEKOH KG PINANG	95	94		1	0			94			1	94					1
2	KG PINANG	248	232	7	7	2		2	232		7	9	232				7	9
3	KG. MAKMUR	13	7	4	2	0			7		4	2	7				4	2
4	KG PINANG L C AREA	180	127	39	11	3		3	127		39	14	127				39	14
5	JALAN WAT SIAM KG PINANG	158	126	19	9	4		4	126		19	13	126				19	13
6	JALAN LEMBAH KG PINANG	64	64			0			64				64					
7	JALAN ASAL KG PINANG	73	68	4	1	0			68		4	1	68				4	1
8	LORONG BARU KG PINANG	89	35	16	36	2		2	35		16	38	35				16	38
9	JALAN KG JANA KG PINANG	19	11	3	5	0			11		3	5	11				3	5
10	JALAN LAMA KG PINANG	96	58	2	36	0			58		2	36	58				2	36
11	LORONG LAMA KG PINANG	30	28		2	0			28			2	28					2
12	LORONG TIGA	58	33	23	1	1		1	33		23	2	33				23	2
13	LORONG DUA	90	3	74	12	1		1	3		74	13	3				74	13
14	LORONG 1 KG PINANG	64	12	40	12	0			12		40	12	12				40	12
15	LORONG 4 KG PINANG	35	34			1	1		35				34	1				
16	JALAN BARU KG PINANG	46	28	6	12	0			28		6	12	28				6	12
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
