kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI BUAYA	1629	1036	179	400	14	2	12	1037	1	179	412	1036	1			179	413
2	SUNGAI BUAYA TENGAH	1924	1872	18	16	18	4	14	1873	3	18	30	1873	1			18	32
3	BANDAR	1851	1664	157	19	11	6	5	1663	7	157	24	1668	1			157	25
4	JUGRA	3745	2773	402	466	104	85	19	2787	71	402	485	2777	19	21	3	402	523
5	SUNGAI RABA	1459	729	394	322	14		14	726	3	394	336	729				394	336
6	KANCHONG	3272	3061	91	39	81	4	77	3051	14	91	116	3064	1			91	116
7	KELANANG	2826	2033	400	299	94	66	28	2042	57	400	327	2033	2			400	391
8	KANCHONG TIMUR	3658	3537	83	12	26	2	24	3523	16	83	36	3539				83	36
9	KANCHONG TENGAH	843	799	16	6	22	2	20	800	1	16	26	800				16	27
10	SIMPANG MORIB	1316	504	93	704	15		15	501	3	93	719	504				93	719
11	MORIB	1977	1172	248	437	120	90	30	1191	71	248	467	1173	1			248	555
12	SRI PUTRA	5769	3424	787	1491	67	33	34	3431	26	787	1525	3429	6	4	3	787	1540
13	TAMAN KEMUNING	1676	997	368	277	34	27	7	1003	21	368	284	998	1	1		368	308
