kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PULAI HEIGHTS	66	5	56	4	1	1		5	1	56	4	5				56	5
2	BANDAR SERI BOTANI	276	49	206	18	3		3	49		206	21	49				206	21
3	TMN LAPANGAN HARTAMAS	96	12	74	9	1		1	12		74	10	12				74	10
4	DUSUN BERTAM ESTATE	107		8	99	0					8	99					8	99
5	GOPENG ROAD IPOH	11	7	2	2	0			7		2	2	7				2	2
6	KG SENGAT	376	324	30	15	7		7	321	3	30	22	324				30	22
7	KG TANJONG	266	257	6	2	1	1		256	2	6	2	257				6	3
8	SENGAT ESTATE	178	2	6	170	0			1	1	6	170	2				6	170
9	RUMAH ORANG TUA-TUA	3		3		0					3						3	
10	LADANG PINJI	7	1	6		0			1		6		1				6	
11	KG TERSUSUN SENGAT	229	183	26	19	1	1		183	1	26	19	183	1			26	19
12	SERI MARGOSA BANDAR SERI BOTANI	349	133	198	16	2	1	1	133	1	198	17	133				198	18
13	SERI PALMA BANDAR SERI BOTANI	395	94	283	17	1	1		95		283	17	95				283	17
14	SERI BOUGAINVILLEA BANDAR SERI BOTANI	149	23	106	18	2		2	23		106	20	23				106	20
15	TMN LAPANGAN RAYA	19	4	15		0			4		15		4				15	
16	TMN LAPANGAN MARGOSA	9	1	6	2	0			1		6	2	1				6	2
17	CHINESE KONGSIS	3	2	1		0			2		1		2				1	
18	FOO CHOON ESTATE	3	2	1		0			2		1		2				1	
19	SERI TASIK BOTANI BANDAR SERI BOTANI	9		7	2	0					7	2					7	2
20	SERI SUTERA BANDAR SERI BOTANI	13	2	11		0			2		11		2				11	
21	SERI BERINGIN BANDAR SERI BOTANI	5		5		0					5						5	
22	SERI TERATAI RESIDENCE BANDAR SERI BOTANI	3			3	0						3						3
