kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LUAGAN	2652	116	25	7	2504	2471	33	1667	920	25	40	116	8	1	1	25	2501
2	LIAWAN	1906	127	142	4	1633	1579	54	401	1305	142	58	127	60	2	4	142	1571
3	PATIKANG LAUT	1323	141	134	1	1047	1001	46	278	864	134	47	141	22		1	134	1025
4	SINAGANG	1080	37	45		998	994	4	164	867	45	4	37	6	1	2	45	989
5	MENINIPIR	1432	59	643	1	729	696	33	443	312	643	34	59	3	2	3	643	722
6	BAYANGAN	1168	85	18	5	1060	1050	10	1036	99	18	15	85			1	18	1064
7	MESJID	1401	380	484	11	526	434	92	615	199	484	103	380	7	3	1	484	526
8	LIMBAWAN	1879	313	316	13	1237	1095	142	836	572	316	155	313	34	3	2	316	1211
9	MOTOU	1902	138	593	14	1157	1093	64	595	636	593	78	138	9		2	593	1160
10	BANJAR	2418	532	268	6	1612	1469	143	1263	738	268	149	534	10	4	4	268	1598
