kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SENAI BARU	3899	1667	1134	909	189	143	46	1765	45	1134	955	1675	28	4		1134	1058
2	SEELONG	966	157	757	42	10	5	5	162		757	47	157	2			757	50
3	UTM	568	463	19	75	11	10	1	466	7	19	76	464	5	2		19	78
4	BANDAR KULAI BARAT	4056	736	3183	121	16	7	9	731	12	3183	130	736		1		3183	136
5	BANDAR KULAI TENGAH	1904	26	1843	27	8	2	6	25	3	1843	33	26	1			1843	34
6	BANDAR KULAI TIMOR	2140	533	1565	37	5	4	1	534	3	1565	38	533	1			1565	41
7	KULAI	6243	1596	3837	680	130	101	29	1638	59	3837	709	1603	23	9	3	3837	768
8	LADANG KULAI BESAR	406	83	191	132	0			83		191	132	83				191	132
9	SALENG	3444	683	2098	627	36	8	28	682	9	2098	655	683	2	2	1	2098	658
10	TAMAN AMAN	2780	1524	652	554	50	19	31	1536	7	652	585	1526	3	1		652	598
11	BANDAR SENAI UTARA	2566	761	1427	327	51	11	40	764	8	1427	367	761	2	1		1427	375
12	BANDAR SENAI TENGAH	1708	28	1647	28	5	3	2	28	3	1647	30	29				1647	32
13	BANDAR SENAI SELATAN	2880	391	2318	139	32	29	3	406	14	2318	142	392	13		1	2318	156
14	TAMAN MUHIBBAH	4691	1121	2509	994	67	28	39	1141	8	2509	1033	1122	5	4	1	2509	1050
15	LENGKONGAN	1236	55	1132	41	8	3	5	56	2	1132	46	56	1			1132	47
16	TAMAN SELATAN	3282	448	2590	227	17	3	14	450	1	2590	241	448		1		2590	243
17	DAWANI	1887	809	896	155	27	15	12	817	7	896	167	811	2			896	178
