kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN 2	77	5	40	27	5	5		5	5	40	27	5	1			40	31
2	JLN 4	173	6	140	27	0			6		140	27	6				140	27
3	JLN 6	65	7	52	6	0			7		52	6	7				52	6
4	JLN / LRG 8 A- F	386	23	216	146	1		1	23		216	147	23				216	147
5	JLN 10 A - D	167	9	74	84	0			9		74	84	9				74	84
6	JLN 12 A - D	72	8	10	54	0			8		10	54	8				10	54
7	JLN 16 A ...	108	15	11	80	2		2	15		11	82	15				11	82
8	JLN 18 A - B	115	59	22	34	0			59		22	34	59				22	34
9	JALAN BESAR / SELAYANG TIN	507	182	268	47	10	1	9	181	2	268	56	182				268	57
10	JLN 14 A...	108	11	20	76	1		1	11		20	77	11				20	77
11	JLN 8	22	2	17	3	0			2		17	3	2				17	3
12	JLN 8 A	28	7	10	10	1		1	7		10	11	7				10	11
13	JLN 8 C	17		10	7	0					10	7					10	7
14	JLN 8 D	13		9	4	0					9	4					9	4
15	JLN 8 E	27		4	23	0					4	23					4	23
16	JLN 8 F	11		7	4	0					7	4					7	4
17	JLN 10	24	1	11	12	0			1		11	12	1				11	12
18	JLN 10 A	24		3	21	0					3	21					3	21
19	JLN 10 D	9			9	0						9						9
20	JLN 12	27		4	23	0					4	23					4	23
21	JLN 14	54	2	4	44	4		4	2		4	48	2				4	48
22	JLN 16	22	3	2	17	0			3		2	17	3				2	17
23	JLN 18	44	19	7	17	1		1	19		7	18	19				7	18
24	JLN 18 A	26	18	1	6	1		1	18		1	7	18				1	7
25	JLN 18 B	44	41	1	1	1	1		41	1	1	1	41	1			1	1
26	TMN SELAYANG MAKMUR	285	36	60	183	6	2	4	38		60	187	36				60	189
