kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BATU PECAH	3	3			0			3				3					
2	KG CENEH	56	56			0			54	2			56					
3	KG BELUKAR	8	8			0			7	1			8					
4	KG BUKIT MAT DALING	158	155			3		3	155			3	155					3
5	KG JELAPANG	5	5			0			5				5					
6	KG KEMBIR	3	3			0			3				3					
7	KG KUALA BELUKAR	1	1			0			1				1					
8	KG PEREYAK	2	2			0			2				2					
9	KG PULAU BESAR	56	56			0			53	3			56					
10	KG KUALA SEMENA	31	30			1	1		31				30					1
11	KG MACHANG PERAH	20	19			1		1	19			1	19					1
