kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TITI GANTONG	3224	3190	3	1	30	8	22	3193	5	3	23	3192	1	1		3	27
2	KAMPONG AJI	1487	1477		2	8	5	3	1479	3		5	1478	1	2			6
3	KOMPLEKS PERTANIAN	764	760	1	1	2		2	758	2	1	3	760				1	3
4	BOTA KIRI	885	883		2	0			883			2	883					2
5	TELOK KEPAYANG	956	953	2	1	0			953		2	1	953				2	1
6	KAMPONG BAKONG	670	658		4	8	5	3	661	2		7	659	1				10
7	LAMBOR KIRI	944	940	1		3		3	939	1	1	3	940				1	3
8	PADANG TENGGALA	696	696			0			693	3			696					
9	SERI ISKANDAR	5256	5086	34	79	57	38	19	5103	21	34	98	5091	7	5	1	34	118
10	KAMPONG SELAT	601	593		3	5	1	4	594			7	594					7
11	BOTA KANAN	1131	1118	1	5	7	3	4	1119	2	1	9	1119	1			1	10
12	SUAK PADI	402	23	1		378	378		57	344	1		23	2			1	376
13	PADANG CHANGKAT	900	891	1	1	7	4	3	893	2	1	4	891	1			1	7
14	TELOK BAKONG	1214	1210	2		2	2		1209	3	2		1211				2	1
15	KAMPONG TUA	541	541			0			538	3			541					
16	LAMBOR KANAN	1293	1288		1	4	2	2	1288	2		3	1288					5
