kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BUKIT UBI	922	114	744	63	1		1	112	2	744	64	114				744	64
2	JLN MAKBAR	49	4	43	2	0			4		43	2	4				43	2
4	KAW SEKOLAH	6	3		3	0			3			3	3					3
5	TAMAN GOLDEN	16	3	11	2	0			3		11	2	3				11	2
6	JLN ANGGEREK	24	2	22		0			2		22		2				22	
7	JLN KENANGA	67	23	41	3	0			23		41	3	23				41	3
8	KUARTERS BOMBA	15	13	1	1	0			13		1	1	13				1	1
9	TAMAN SRI BELIAN	39	2	33	4	0			2		33	4	2				33	4
10	STADIUM DARUL MAKMUR	44	6	35	3	0			6		35	3	6				35	3
11	JLN TUN ISMAIL	154	25	123	6	0			25		123	6	25				123	6
12	JLN PASAR	53	3	45	4	1		1	3		45	5	3				45	5
13	LORONG TUN ISMAIL	42	16	21	5	0			16		21	5	16				21	5
14	TMN LION	6	2	3	1	0			2		3	1	2				3	1
15	LE TOWN APARTMENT	14	6	8		0			6		8		6				8	
