kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
5	SERTING	22146	17160	2964	1847	175	73	102	17167	66	2964	1949	17164	15	6	1	2964	1996
6	PALONG	18170	16737	311	1056	65	31	34	16720	48	311	1090	16738	3	2		311	1115
7	JERAM PADANG	12337	6095	1240	4431	571	539	32	6212	422	1240	4463	6096	6	2	1	1240	4992
8	BAHAU	19469	5437	12247	1654	131	44	87	5449	32	12247	1741	5441	8		2	12247	1771
