kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
10	BUKIT MELAWATI	26573	16149	4041	5927	456	67	389	16150	66	4041	6316	16156	7	12	2	4041	6355
11	IJOK	23073	13764	3262	5905	142	35	107	13769	30	3262	6012	13768	6	1	1	3262	6035
12	JERAM	19751	14950	1658	2959	184	79	105	14982	47	1658	3064	14966	8	8	1	1658	3110
