kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	UNIVERSITI MALAYA	147	99	27	15	6	5	1	103	1	27	16	100				27	20
2	ASRAMA KOLEJ KEDUA	21	12	7	2	0			12		7	2	12				7	2
3	ASRAMA KOLEJ KEEMPAT	13	7	5		1	1		8		5		7				5	1
4	ASRAMA KOLEJ KETIGA	12	8	4		0			8		4		8				4	
5	ASRAMA KOLEJ KELIMA	20	13	4	3	0			13		4	3	13				4	3
6	KAMPONG AWAL	222	212		10	0			212			10	212					10
7	ASRAMA KOLEJ PERTAMA	23	12	4	6	1	1		13		4	6	12				4	7
8	ASRAMA KOLEJ KEENAM	8	6	2		0			6		2		6				2	
9	ASRAMA KOLEJ KETUJUH	2	1	1		0			1		1		1				1	
10	ASRAMA KOLEJ KELAPAN	7	6	1		0			6		1		6				1	
11	LORONG UNIVERSITI	34	20	6	6	2	2		21	1	6	6	20				6	8
12	JALAN ILMU	22	18	2		2	2		19	1	2		18			1	2	1
13	KLINIK ASRAMA PELAJAR	10	3	5	2	0			3		5	2	3				5	2
14	HOSPITAL UNIVERSITI	18	9	8	1	0			9		8	1	9				8	1
15	RUMAH KAKITANGAN UNIVERSITI	216	133	54	22	7	1	6	134		54	28	133		1		54	28
16	JALAN UNIVERSITI	10	7	1	2	0			7		1	2	7				1	2
17	ASRAMA JURURAWAT U/HOSPITAL	81	57	18	5	1		1	57		18	6	57				18	6
