kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BINJAL	67	65	1		1		1	65		1	1	65				1	1
2	POKOK SENA	325	323			2	2		325				323					2
3	KAMPONG CHUPING	160	158	1		1	1		158	1	1		158				1	1
4	TOK KAYA MAN	649	647			2	1	1	648			1	647	1				1
5	TAMAN 20	188	186			2	1	1	187			1	186					2
6	PERAWAH	269	268			1	1		269				268	1				
7	KG BAROH	116	115			1	1		116				115					1
8	SUNGAI MATI	155	153	1		1	1		153	1	1		153				1	1
9	NGULANG	454	452	1		1	1		453		1		452				1	1
10	TAMAN 21	1	1			0			1				1					
11	KG TITI BESI	9	9			0			9				9					
12	JALAN BAROH	130	124	6		0			124		6		124				6	
401	4 RENJER	870	503	13	5	349	341	8	542	302	13	13	516	147	66	7	13	121
402	MARKAS BRIGED SEMPADAN	42	41			1	1		41	1			41					1
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
