kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAN HOCK RD NORTH SIDE	166		164		2	2			2	164				1	1	164	
2	MATHIES RD	100	1	97		2	1	1	2		97	1	1	1			97	1
3	JALAN PADUNGAN	621	5	603		13	13		6	12	603		5	7	5	1	603	
4	JALAN TABUAN	285	5	269		11	11		6	10	269		5	5	3	3	269	
5	PADUNGAN GARDEN	134	2	129		3	3		2	3	129		2	1		2	129	
6	JALAN PADUNGAN (2)	35	1	32		2	2			3	32		1		2		32	
7	JALAN TENGKU ABDUL RAHMAN	71		68		3	2	1		2	68	1			2		68	1
8	TEMPLE ST	10		9		1	1			1	9				1		9	
9	SONG THIAN CHEOK RD	203		195		8	8			8	195			3	5		195	
10	CHAN CHIN ANN RD	89		88		1	1			1	88			1			88	
11	GREEN HILL RD	80		79		1	1			1	79				1		79	
