kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG PAMALAN	514	22	3	1	488	483	5	370	135	3	6	22	1			3	488
2	KG TOBOH BARU	563	10	1	1	551	546	5	77	479	1	6	10	3	1	1	1	547
3	KG TUDAN BARU	562	33		2	527	523	4	506	50		6	33	1				528
4	JALAN LUAGAN	28	1	1		26	25	1	18	8	1	1	1				1	26
5	KG LUAGAN	104	9	2	1	92	92		64	37	2	1	9	1			2	92
6	KG SENDOTON BARU	241	16	2		223	217	6	217	16	2	6	16				2	223
7	KG DATON BARU	7	1			6	6		6	1			1					6
8	TAMAN RAKYAT KENINGAU	115	9		1	105	105		92	22		1	9	2				104
9	KG TANAH MERAH	256	3	1		252	250	2	173	80	1	2	3				1	252
10	TAMAN LUAGAN	94	12	14	1	67	62	5	44	30	14	6	12				14	68
11	KG JAYA BARU	168		1		167	162	5	100	62	1	5					1	167
