kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN MASJID	2	2			0			2				2					
2	JLN JELAI	192	19	169	4	0			19		169	4	19				169	4
3	JLN SILANG	18	1	15	2	0			1		15	2	1				15	2
4	KAW RAKIT SG JELAI	6	6			0			6				6					
5	JLN BESAR	277	23	224	29	1	1		23	1	224	29	23				224	30
6	JLN PERHENTIAN KTM	4	1	3		0			1		3		1				3	
7	KUATERS POS MALAYSIA	4	3	1		0			3		1		3				1	
8	PASAR MELAYU	3	1	2		0			1		2		1				2	
9	JLN KELAB	30	28	1	1	0			28		1	1	28				1	1
10	KAW HOSPITAL	73	61	2	10	0			60	1	2	10	61				2	10
11	KUARTERS POLIS	87	84		1	2	2		86			1	86					1
12	JLN BESAR PAHANG	17	2	13	2	0			2		13	2	2				13	2
13	JLN SEKOLAH	16		8	8	0					8	8					8	8
14	KAW BUKIT PEJABAT	2	1		1	0			1			1	1					1
15	KG TANJUNG JATI	29	15	13	1	0			15		13	1	15				13	1
16	BENGKEL CHEW KUP	9	2	7		0			2		7		2				7	
17	TAMAN FAH CHOON	33	22	9	1	1		1	22		9	2	22				9	2
18	JLN STOR	6	2	1	3	0			2		1	3	2				1	3
19	NEW FAH CHOON YEN	9	3	5	1	0			2	1	5	1	3				5	1
20	KAW STOR JKR	29	15	2	12	0			15		2	12	15				2	12
21	FAH CHOON YEN	9	3	6		0			3		6		3				6	
22	TAMAN SINGH	12	11		1	0			11			1	11					1
23	KUATERS KTM JLN JELAI	6	6			0			6				6					
24	TAMAN PARIS	24	13	10	1	0			13		10	1	13				10	1
25	JLN ORANG KAYA HAJI	7	7			0			7				7					
26	BANGUNAN LKNP	2	1		1	0			1			1	1					1
27	LORONG ANGSANA	2	2			0			2				2					
28	CENTERPOINT LIPIS	10	9			1		1	9			1	9					1
701	BALAI POLIS KUALA LIPIS	76	73	1		2	2		75		1		74				1	1
702	IPD LIPIS	216	193	1	15	7	7		188	12	1	15	193	2	1		1	19
