kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LRG USAHASAMA, PT SEMERAH	11	11			0			11				11					
2	PT BENGKOK	81	78	1		2		2	78		1	2	78				1	2
3	PARIT JAWA	181	164	17		0			163	1	17		164				17	
4	PT KUCHI	34	26	8		0			26		8		26				8	
5	PARIT KUDUS	521	513	3		5		5	513		3	5	513				3	5
6	PARIT LAMA	115	110	5		0			110		5		110				5	
7	PT LAPIS	2	2			0			2				2					
8	PARIT PATAH	392	381	6	1	4		4	380	1	6	5	381				6	5
9	KG. PARIT SEMERAH DARAT	57	49	5	2	1		1	49		5	3	49				5	3
10	TMN WARISAN	64	55	9		0			55		9		55				9	
