kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ULU SEPETANG	945	436	167	336	6		6	432	4	167	342	436				167	342
2	SUNGAI PULAU	959	910	24	6	19	1	18	908	3	24	24	910				24	25
3	BATU KURAU	1088	871	130	74	13	1	12	869	3	130	86	871		1		130	86
4	CHANGKAT PERAH	914	912		1	1	1		911	2		1	912					2
5	KAMPONG REPOH	1517	1515	1		1	1		1511	5	1		1515				1	1
6	SUNGAI AKAR	1146	1078	61	4	3	1	2	1077	2	61	6	1078				61	7
7	KAMPONG TITI KASAI	710	706	1		3		3	704	2	1	3	706				1	3
8	CHANGKAT LOBAK	961	917	1	42	1	1		917	1	1	42	917		1		1	42
9	BUKIT BERTAM	610	605		3	2		2	605			5	605					5
10	KAMPONG PERAK TENGAH	1226	1220	3		3	2	1	1219	3	3	1	1220	1			3	2
11	KAMPONG SEMPENEH	1350	1341	2	6	1	1		1340	2	2	6	1341				2	7
12	KAMPONG ANAK KURAU	1412	1409	2		1	1		1408	2	2		1409	1			2	
13	CHANGKAT LARAH	1365	1038	57	263	7	2	5	1037	3	57	268	1038	1			57	269
14	TAMAN RAKYAT	2152	1508	84	550	10	3	7	1510	1	84	557	1508				84	560
