kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN BUKIT BINTANG	152	8	135	8	1	1		9		135	8	8	1			135	8
2	JALAN GADING	16		16		0					16						16	
3	JALAN PADANG WALTER GRENIER	349	4	337	2	6	3	3	7		337	5	4				337	8
4	JALAN WALTER GRENIER	285	4	267	2	12	11	1	12	3	267	3	4				267	14
5	PADANG WALTER GRENIER	23		20	2	1	1		1		20	2					20	3
6	JALAN YAP TAI CHEE	16		15		1		1			15	1					15	1
7	JALAN PALMER	14		14		0					14						14	
8	LORONG WALTER GRENIER	4	1	3		0			1		3		1				3	
9	SUN COMPLEX JLN BUKIT BINTANG	36	3	31		2	2		5		31		3				31	2
10	JALAN BULAN	14	1	12	1	0			1		12	1	1				12	1
11	JALAN INAI	135	3	123	9	0			3		123	9	3				123	9
12	JALAN JATI	24		23		1		1			23	1					23	1
13	JALAN KEMUNING	113	2	105	5	1		1	2		105	6	2				105	6
14	JALAN PUNAI	13	1	6	6	0			1		6	6	1				6	6
15	JALAN UTARA	86	2	63	16	5	1	4	3		63	20	2				63	21
16	LORONG IMBI	10		10		0					10						10	
17	JALAN KAMPONG	19	1	8	10	0			1		8	10	1				8	10
18	JALAN BARAT	333	6	314	8	5	1	4	7		314	12	6				314	13
19	JALAN IMBI	506	5	480	15	6	5	1	8	2	480	16	5		1		480	20
20	JALAN MELOR	14	1	6	6	1		1	1		6	7	1				6	7
21	JALAN SELATAN	50	4	19	24	3	2	1	6		19	25	4				19	27
22	JALAN DELIMA	83	12	55	13	3	1	2	12	1	55	15	12	1			55	15
23	JALAN MELATI	27	5	16	4	2	1	1	6		16	5	5				16	6
24	JALAN RAWA	73	7	44	20	2	1	1	8		44	21	7				44	22
25	REGENT HOTEL	2		2		0					2						2	
26	LORONG PUNAI 2	3		3		0					3						3	
27	JALAN PUDU	49		48	1	0					48	1					48	1
801	PENGUNDI TIDAK HADIR	2	1	1		0			1		1		1				1	
