kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG REDANG	1272	1270	1		0			1269	1	1		1270				1	
2	BERIS LALANG	1814	1812		1	1	1		1809	4		1	1812		1			1
3	JELAWAT TENGAH	1623	1444	173	1	5	1	4	1445		173	5	1444				173	6
4	KAMPUNG BATOR	2219	2209	6	1	3		3	2203	6	6	4	2209				6	4
5	KUCHELONG	1637	1631	4		2	1	1	1627	5	4	1	1631	1			4	1
6	KEDAI PAUH LIMA	1747	1731	8	1	7	3	4	1732	2	8	5	1731				8	8
7	TERATAK PULAI	2474	2463	6	2	3	1	2	2457	7	6	4	2463				6	5
8	SENENG	2081	2047	32		2		2	2039	8	32	2	2047				32	2
9	TELAGA ARA	1749	1745			4	1	3	1745	1		3	1745	1				3
10	KETING	2083	2057	15	1	10		10	2050	7	15	11	2057				15	11
11	GUNONG	1877	1799	70		8	3	5	1799	3	70	5	1799				70	8
12	ALOR BAKAT	1487	1484	1		2		2	1481	3	1	2	1484				1	2
13	MAHLIGAI	2045	2011	1	1	32	4	28	2006	9	1	29	2011				1	33
14	PAK BADOL	1546	1542			4	3	1	1540	5		1	1544					2
15	SERDANG	995	993	1	1	0			991	2	1	1	993				1	1
16	KOLAM	1367	1363	1		3	1	2	1364		1	2	1363				1	3
17	KUBANG TELAGA	1152	1149		1	2	1	1	1149	1		2	1149					3
18	KAMPUNG BAKONG	1285	1281			4		4	1280	1		4	1281					4
