kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PT BESAR JLN DATO HJ KOSAI	158	146	10	1	1		1	146		10	2	146				10	2
2	PT KEROMA JLN DATO HJ KOSAI	472	313	157	1	1	1		314		157	1	314				157	1
3	PT SAKAI JLN DATO HJ KOSAI	314	272	37	3	2	1	1	273		37	4	272		1		37	4
4	PT. PRUPOK JLN DATO HJ. KOSAI	34	30	4		0			30		4		30				4	
5	PT. RAJA DARAT JLN. DATO HJ. KOSAI	170	167	2		1		1	167		2	1	167				2	1
6	JLN. DATO HJ. KOSAI	154	118	33		3		3	118		33	3	118				33	3
7	TMN SRI SIANTAN JLN DATO HJ. KOSAI	81	81			0			81				81					
8	TMN KEROMA, JLN DATO HJ KOSAI	25	16	4	5	0			16		4	5	16				4	5
9	TAMAN SIANTAN MAKMUR	1	1			0			1				1					
10	TAMAN SIANTAN PERMAI	4	3		1	0			3			1	3					1
11	TAMAN KEROMA JAYA	2	2			0			2				2					
