kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TERUSAN BESAR	752	740	1	6	5		5	739	1	1	11	740				1	11
2	SAWAH SEMPADAN UTARA	1334	1326	2	1	5	2	3	1326	2	2	4	1326				2	6
3	SUNGAI BURONG BENDANG	1729	1404	1	310	14	2	12	1405	1	1	322	1404				1	324
4	SUNGAI BURONG UTARA	1451	1409	2	23	17	2	15	1410	1	2	38	1409		1		2	39
5	SUNGAI BURONG SELATAN	2089	2072	4	2	11	5	6	2074	3	4	8	2074	2			4	9
6	BATU 9 TANJONG KARANG	1890	1687	158	25	20	2	18	1688	1	158	43	1688				158	44
7	SUNGAI SIREH	2702	2658	4	5	35	5	30	2659	4	4	35	2659				4	39
8	SUNGAI SIREH UTARA	419	418	1		0			418		1		418				1	
9	SAWAH SEMPADAN SELATAN	863	857			6	1	5	855	3		5	858					5
10	SUNGAI TENGI KANAN	1358	1337	6	6	9	2	7	1338	1	6	13	1337			1	6	14
11	SUNGAI KAJANG	2964	2511	245	138	70	7	63	2513	5	245	201	2513		1		245	205
12	PEKAN TANJONG KARANG	2000	979	913	88	20	3	17	976	6	913	105	979				913	108
13	BATU 7 TANJONG KARANG	2213	1504	649	37	23	2	21	1504	2	649	58	1504				649	60
14	BATU 11 TANJONG KARANG	1287	1147	132	1	7	1	6	1146	2	132	7	1147				132	8
15	BAGAN PASIR TANJONG KARANG	994	304	678	3	9	5	4	306	3	678	7	304	1			678	11
