kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POKOK ASSAM	733	9	660	64	0			9		660	64	9				660	64
2	JALAN AUN CHUAN	89		82	7	0					82	7					82	7
3	JALAN ELIZABETH	46	1	42	3	0			1		42	3	1				42	3
4	JALAN GURDIT SINGH	42		26	14	2		2			26	16					26	16
5	JALAN MENTRI BESAR	8		5	3	0					5	3					5	3
6	JALAN ONG HUP	101	1	85	15	0			1		85	15	1				85	15
7	JALAN SULTAN	96		92	4	0					92	4					92	4
8	JALAN TAMAN BUNGA	11		11		0					11						11	
9	JALAN WAN RASDE	54		47	7	0					47	7					47	7
10	JALAN WALKER	87	1	77	9	0			1		77	9	1				77	9
11	JALAN WALKER	21	3	16	2	0			3		16	2	3				16	2
