kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BARU SEELONG	37	10	26		1		1	10		26	1	10				26	1
2	TMN DESA IDAMAN	57	39	5	11	2	2		41		5	11	39				5	13
3	JLN IDAMAN 2/7 TMN DESA IDAMAN	15	10			5	2	3	12			3	10	1				4
4	JLN DESA IDAMAN 2/15/2, TMN DESA IDAMAN	31	19	1	10	1	1		20		1	10	19	1			1	10
5	JLN DESA IDAMAN 2/14, TMN DESA IDAMAN	3	2	1		0			2		1		2				1	
6	JLN IDAMAN 2/15/1 TMN DESA IDAMAN	7	3	1	2	1		1	3		1	3	3				1	3
7	JLN IDAMAN 2/15/3 TMN DESA IDAMAN	18	14		4	0			14			4	14					4
8	PANGSAPURI SRI BAYU,DESA IDAMAN	7	6		1	0			6			1	6					1
9	LDG ROSCOTE	23	1	21	1	0			1		21	1	1				21	1
10	PEKAN SEELONG	323	15	307	1	0			15		307	1	15				307	1
11	KG BARU SEELONG	357	12	345		0			12		345		12				345	
12	JLN KEMPAS LAMA	54	9	44	1	0			9		44	1	9				44	1
13	LADANG AMBER	28	13	5	10	0			13		5	10	13				5	10
14	SCIENTEX SENAI	6	4	1	1	0			4		1	1	4				1	1
