kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PENTIK	74				74	74			74				74				
2	NG BERETIK	14				14	14		1	13				14				
3	MENALUI	18				18	18			18				18				
4	BUNU BEGING	15		1		14	14		1	13	1			14			1	
5	MENYANG	18				18	18			18				16	2			
6	PESANGU	12				12	12			12				11	1			
7	NG BUNU	155		1		154	154		4	150	1			154			1	
8	ENTALUN	41				41	41			41				41				
9	TANJONG	115				115	115		2	113				113	1	1		
10	SKIM SKRANG	852	10	14		828	828		40	798	14		10	812	5	11	14	
11	PLASOK	116		3		113	112	1	1	111	3	1		111	1		3	1
