kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG TANJONG LIMAU PURUT	58	58			0			58				58					
2	KG AYER HITAM KANAN	83	81	1	1	0			81		1	1	81				1	1
3	KG BUKIT	21	21			0			21				21					
4	KG DURIAN HIJAU	91	91			0			91				91					
5	KAMPONG IBOL KANAN	54	54			0			54				54					
6	KAMPONG KUNDANGAN	57	57			0			57				57					
7	KG LANJUT MANIS	207	207			0			207				207					
8	KAMPONG MAMPAS	99	90			9	9		91	8			90					9
9	KAMPONG MAMPAS KECHIL	135	135			0			134	1			135					
10	KG PADANG LEBAR KANAN	33	32	1		0			32		1		32				1	
11	KAMPONG PAUH KANAN	67	66	1		0			66		1		66				1	
12	KG TANJONG PETAI	37	37			0			37				37					
13	KG ULU MAMPAS	42	2			40	40		7	35			2			1		39
14	KG TERACHI	149	146			3	3		149				147					2
15	KG BARU LANJUT MANIS	160	157			3		3	157			3	157					3
16	KG MAMPAS BESAR TERACHI	69	68		1	0			68			1	68					1
