kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POS TERISU	365	5	1		358	358		80	283	1		5		1		1	357
2	POS TELANUK	603	3	2	1	597	597		240	360	2	1	3				2	598
3	POS LEMOI	206	1		1	204	204		11	194		1	1					205
4	POS MENSUN	558	3		1	554	554		291	266		1	3	1				554
5	LEMBAH BERTAM	2038	33	1606	109	290	288	2	63	258	1606	111	33		2		1606	397
6	BANDAR RINGLET	2338	133	1676	517	12	8	4	134	7	1676	521	133	2			1676	527
7	HABU	856	82	372	331	71	68	3	88	62	372	334	82				372	402
8	LADANG BOH 1	225	47	3	150	25	24	1	66	5	3	151	47				3	175
9	LADANG BOH 2	246	53	3	123	67	67		58	62	3	123	53				3	190
10	KEA FARM	435	9	401	25	0			9		401	25	9				401	25
11	TANAH RATA	3159	1181	669	1138	171	149	22	1220	110	669	1160	1181	1		1	669	1307
12	BERINCHANG	2824	745	1004	627	448	423	25	860	308	1004	652	746	1	1		1004	1072
13	LADANG SUNGAI PALAS	223	66	3	151	3	1	2	67		3	153	66				3	154
14	LADANG BLUE VALLEY	350	2	62	284	2	2		3	1	62	284	2				62	286
15	KAMPUNG RAJA	2120	221	1661	224	14	10	4	220	11	1661	228	221	2	1		1661	235
16	KUALA TERLA	1622	41	660	896	25	21	4	47	15	660	900	41	1	1		660	919
17	TERINGKAP	1337	16	1271	45	5	5		15	6	1271	45	16		1		1271	49
