kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAMAH RAWAS	789	779		2	8	1	7	776	4		9	779					10
2	PAMAH KULAT	839	833	1	1	4	2	2	831	4	1	3	833				1	5
3	JERAM	2089	185	1858	41	5	2	3	183	4	1858	44	185	1			1858	45
4	FELDA LEMBAH KLAU	2378	2076	3	85	214	198	16	2107	167	3	101	2076				3	299
5	FELDA KRAU	927	749	6	116	56	53	3	752	50	6	119	749				6	172
6	GALI TENGAH	1260	1103	4	148	5	1	4	1102	2	4	152	1103		1		4	152
7	GALI HILIR	1126	1095	2	8	21	13	8	1093	15	2	16	1095				2	29
8	DURIAN SEBATANG	423	390	13	1	19	16	3	389	17	13	4	390				13	20
9	KAMPUNG TEMAU	942	917	5	3	17	10	7	923	4	5	10	917	1			5	19
10	PEKAN DONG	1456	1417	10	9	20	7	13	1421	3	10	22	1419	1			10	26
11	TANJUNG PUTUS	1394	1247	2		145	132	13	1254	125	2	13	1248	2			2	142
