kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAKA	1361	98	35		1228	1205	23	871	432	35	23	100	3			35	1223
2	PEKAN RANAU	2304	106	341	5	1852	1828	24	950	984	341	29	108	7		3	341	1845
3	TAMBIAU	409	2			407	407		124	285			2	2				405
4	TAGUDON	909	30	2	2	875	874	1	799	105	2	3	30			1	2	876
5	KARANAAN	440	11	1		428	428		427	12	1		11				1	428
6	TUNGOU	351	6			345	344	1	316	34		1	6			1		344
7	RANDAGONG	598	8	3		587	586	1	461	133	3	1	8			1	3	586
8	LIPASU	1171	18	4	1	1148	1136	12	654	500	4	13	18	1		1	4	1147
9	MOHIMBOYON	500	12	1		487	486	1	469	29	1	1	12				1	487
10	TOBOH	482	5	1		476	475	1	68	412	1	1	5			1	1	475
11	RATAU	321	12			309	304	5	283	33		5	12	5				304
12	KAMBURONGOH	589	13			576	575	1	382	206		1	13					576
13	SUMAANG	1849	51	171	3	1624	1614	10	758	907	171	13	52	8		1	171	1617
14	KIMOLOHING	1088	97	41	5	945	925	20	478	544	41	25	103	10	2	2	41	930
15	KINARASAN	393	4			389	388	1	151	241		1	4	1				388
16	WAANG	452	10			442	442		162	290			10	1				441
17	TUDAN	300	8			292	291	1	92	207		1	8					292
