kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG ORG ASLI KELINGSING	61	1		1	59	59		4	56		1	1	1				59
2	KOTA WARISAN	91	76	7	6	2	2		78		7	6	76				7	8
3	WARISAN MEGAH	208	169	9	25	5	4	1	173		9	26	169			1	9	29
4	MEGAH VILLA	277	252	3	8	14	12	2	264		3	10	252	1	1		3	20
5	WARISAN PERMAI	173	140	7	23	3	1	2	141		7	25	140				7	26
6	WARISAN MULIA	112	98	7	6	1	1		99		7	6	99				7	6
7	PRIMA APT	30	26	2		2	1	1	26	1	2	1	26	1			2	1
8	APT VILLA IMPIAN	27	23	3	1	0			23		3	1	23				3	1
9	WARISAN SETIA	57	47	6	4	0			47		6	4	47				6	4
801	PENGUNDI TIDAK HADIR	4	4			0			4				4					
