kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TENAMBAK	1281	56	13		1212	1200	12	961	295	13	12	56	2		1	13	1209
2	TEMPORONG	1292	31	18	10	1233	1222	11	484	769	18	21	31	14	1	2	18	1226
3	SITOMBOK	2253	68	173	14	1998	1983	15	806	1245	173	29	69	5			173	2006
4	PALU PALU	1230	58	14	5	1153	1144	9	924	278	14	14	58	2			14	1156
5	BUNDU	1705	11	41		1653	1641	12	85	1567	41	12	11	14	3		41	1636
6	MELAMPAI	1706	9	42	4	1651	1634	17	149	1494	42	21	11	10	1	2	42	1640
7	MANSUD	580	26	2		552	551	1	501	76	2	1	26			1	2	551
8	KARUKAN	1191	82	6		1103	1093	10	1141	34	6	10	86	1		1	6	1097
9	KILUGUS	1196	48	7	4	1137	1122	15	965	205	7	19	49	9	1	1	7	1129
10	TANJUNG ARU	748	16	8		724	709	15	566	159	8	15	16			1	8	723
11	MALIKAI	847	57	2		788	783	5	831	9	2	5	60	1		4	2	780
12	MENUMBOK	2365	215	78	6	2066	2049	17	2006	258	78	23	220	5	1	5	78	2056
