kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUBANG PASU	2128	1553	550	9	16	2	14	1547	8	550	23	1553				550	25
2	KELOCHOR	1683	778	881	13	11	1	10	775	4	881	23	778				881	24
3	KEBUN SULTAN	2363	1353	965	18	26	4	22	1350	7	965	40	1354				965	43
4	MERBAU	2602	1446	1113	16	27	2	25	1436	12	1113	41	1446				1113	43
5	ATAS BANGGOL	1760	1386	357	9	8	1	7	1381	6	357	16	1386				357	17
6	JALAN PEJABAT POS LAMA	1638	646	959	20	13	1	12	637	10	959	32	646				959	33
7	BANDAR	2441	551	1790	85	15		15	542	9	1790	100	551				1790	100
8	PADANG GARONG	3232	2265	817	98	52	28	24	2190	103	817	122	2265	5	8		817	137
9	KOTA LAMA	2120	1797	289	17	17	4	13	1791	10	289	30	1797	1			289	33
10	ISLAH LAMA	2100	1786	255	30	29	4	25	1783	7	255	55	1786		1		255	58
11	KAMPUNG DUSUN	3038	2609	372	38	19	2	17	2601	10	372	55	2609				372	57
12	KUBOR KUDA	3052	2069	877	78	28	3	25	2061	11	877	103	2069		1		877	105
