kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MAKTAB PERGURUAN PERSEKUTUAN PULAU PINANG (RECSAM)	146	86	16	43	1	1		87		16	43	86		1		16	43
2	SG GELUGOR MK 13	1912	1609	63	236	4	2	2	1609	2	63	238	1610				63	239
3	JLN UDINI	32	6	23	3	0			6		23	3	6				23	3
4	JLN AKUARIUM	234	189	7	36	2	1	1	190		7	37	189	1			7	37
5	JALAN HELEN BROWN	140	130	4	4	2		2	130		4	6	130				4	6
6	FLAT KOOPERASI SG GELUGOR	104	78	3	23	0			78		3	23	78				3	23
7	KOMPLEKS PENDIDIKAN TERATAI	81	53	7	21	0			53		7	21	53				7	21
8	PERUMAHAN PDRM, JLN TUNKU KUDIN	2	2			0			2				2					
9	LEBUH TUNKU KUDIN	158	7	147	3	1		1	7		147	4	7				147	4
10	THE LIGHT LINEAR	24	1	23		0			1		23		1				23	
500	KD SRI PINANG	64	62	1	1	0			62		1	1	62				1	1
