kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG PALOH HINAI	275	246	3	3	23	12	11	239	19	3	14	246				3	26
2	KG ARUNG	229	3	7		219	219		19	203	7		3				7	219
3	KG BATU BALIK	117	114			3	2	1	116			1	114					3
4	KG TANJUNG	156	149			7	6	1	149	6		1	149					7
5	KG AIR HITAM	65	48			17	17		47	18			48					17
6	KG TERLANG	191	158		1	32	31	1	158	31		2	158					33
7	TAMAN SELASIH	31	30			1		1	30			1	30					1
8	KG BATU SAWAR	35	33	1		1		1	33		1	1	33				1	1
9	KUATERS POLIS PALOH HINAI	7	7			0			7				7					
701	BALAI POLIS PALOH HINAI	10	10			0			10				10					
