kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNDAR	125	54	45		26	26		54	26	45		54		1	25	45	
2	BUKIT SARI	385	374	9		2	2		374	2	9		374	1		1	9	
3	MERAPOK	682	605	35		42	40	2	618	27	35	2	605	19	1	20	35	2
4	LAWAS	1909	428	1114		367	361	6	427	362	1114	6	428	57	9	295	1114	6
5	GELAPAS	617	521	16		80	79	1	529	71	16	1	521	10		69	16	1
6	AWAT	805	795	5		5	5		794	6	5		795	3		2	5	
7	BARU	469	387	21		61	61		389	59	21		387	3		58	21	
8	LUAGAN	202	194			8	8		199	3			194	5		3		
9	ARU	547	536	5		6	6		540	2	5		536	4		2	5	
10	PAGAR	590	579			11	10	1	579	10		1	579	5		5		1
11	KATONG	571	565			6	3	3	564	4		3	565	3				3
12	PEMUKAT	312	311			1	1		312				311	1				
13	DATO	666	665			1	1		664	2			665			1		
14	BELIPAT	616	573	10		33	29	4	589	13	10	4	573	10	1	18	10	4
15	SUALAI	414	325	7		82	82		335	72	7		325	46	1	35	7	
16	PUNANG	867	835	16		16	16		837	14	16		835	4		12	16	
17	SIBAGOL	475	324	6		145	145		332	137	6		324	27	7	111	6	
18	MELUSOK	1036	724	203		109	109		731	102	203		724	18	5	86	203	
19	TEMANGIS	626	466	87		73	71	2	468	69	87	2	466	10	2	59	87	2
20	MISSION	208	35	11		162	162		37	160	11		35	7	7	148	11	
21	LADANG BARU	724	681	7		36	36		694	23	7		681	17		19	7	
22	SILAT	300	9	17		274	273	1	10	272	17	1	9	5		268	17	1
