kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN BANGI/BT 18 JLN BANGI	516	194	214	98	10	1	9	194	1	214	107	194	1			214	107
2	R/MURAH PKNS	556	186	108	258	4		4	184	2	108	262	186				108	262
3	TMN ANGSANA	52	24	27	1	0			24		27	1	24				27	1
4	TMN BANGI INDAH JLN 1 -19	844	616	50	167	11	4	7	619	1	50	174	616		2		50	176
5	TMN BANGI PERMAI/LDG BROOME	332	10	117	201	4	2	2	10	2	117	203	10			2	117	203
6	TMN SRI BANGI/TAMAN SRI BANGI II	296	82	77	137	0			81	1	77	137	82				77	137
7	TMN BANGI VILLA	98	90	6	2	0			90		6	2	90				6	2
8	TMN BANGI RIA	38	29	5	3	1	1		30		5	3	29				5	4
9	KG BANGI/KG MASJID/KG SEBERANG	401	313	39	32	17	1	16	314		39	48	313				39	49
10	KG BAHAGIA	706	660	8	10	28	2	26	659	3	8	36	660				8	38
11	KG BARU BANGI/KG AMAN	285	4	279		2		2	3	1	279	2	4				279	2
12	LADANG BANGI	38	2		36	0			2			36	2					36
