kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PADANG SANAI	1184	1133	3	6	42	5	37	1133	5	3	43	1134				3	47
2	KUBANG PALAS	1053	1048	1	1	3	2	1	1049	1	1	2	1048		2		1	2
3	GULA PADANG TERAP	893	874	10	4	5	2	3	875	1	10	7	875				10	8
4	PADANG NYIOR	1121	1113	4	1	3	2	1	1112	3	4	2	1113	1			4	3
5	KAMPUNG PISANG	692	689	2	1	0			689		2	1	689				2	1
6	KAMPUNG TANJONG	1514	1319	14		181	6	175	1316	9	14	175	1319				14	181
7	TUALAK	2524	2518	1	1	4	2	2	2513	7	1	3	2518				1	5
8	BELIMBING	1638	1623	10		5	2	3	1618	7	10	3	1623				10	5
9	KAMPUNG BENDANG	953	920	24	6	3		3	920		24	9	920				24	9
10	PERIK	1553	1541	3	4	5	3	2	1536	8	3	6	1542				3	8
11	KURONG HITAM	861	859	2		0			858	1	2		859				2	
12	PEKAN KUALA NERANG	2923	2568	295	29	31	10	21	2562	16	295	50	2568	1	1	1	295	57
13	RAMBUTAN	1043	1035	2		6	2	4	1032	5	2	4	1035	1	1		2	4
14	KAMPUNG NAI TEH	1335	1330	1	1	3		3	1328	2	1	4	1330				1	4
15	BUKIT TEMBAGA	2033	2022	4	1	6	1	5	2019	4	4	6	2023				4	6
16	KAMPUNG BAROKHAS	1370	1368	1		1		1	1367	1	1	1	1368				1	1
17	NAKO NAMBUA	1404	1401	2	1	0			1398	3	2	1	1401				2	1
