kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT JAMBI	330	326	2		2		2	326		2	2	326				2	2
2	PARIT SELULUN	532	477	53	1	1	1		476	2	53	1	477	1			53	1
3	BUKIT RAHMAT	1489	1307	170	4	8	1	7	1306	2	170	11	1307				170	12
4	TONGKANG PECHAH	1445	991	435	8	11	4	7	991	4	435	15	991		1		435	18
5	BANDAR TONGKANG PECHAH	3302	1269	2006	16	11	3	8	1269	3	2006	24	1270				2006	26
6	PARIT BULOH	1530	807	712	3	7		7	805	2	712	10	807				712	10
7	PEKAN PARIT YAANI	1439	805	607	18	9	4	5	808	1	607	23	805	1			607	26
8	KAMPONG BAHRU PARIT YAANI	1998	1942	31	8	17		17	1937	5	31	25	1942				31	25
9	KAMPONG BAHRU	661	639	9	2	11	4	7	642	1	9	9	640	1			9	11
10	PARIT YOB	1280	1098	170	7	5	1	4	1097	2	170	11	1099				170	11
11	BROLEH UTARA	3423	2390	954	53	26	7	19	2391	6	954	72	2392	1			954	76
12	BROLEH TENGAH	4159	2331	1706	55	67	5	62	2331	5	1706	117	2331				1706	122
13	BUKIT PASIR TIMOR	5047	827	4123	78	19	10	9	831	6	4123	87	827		2	1	4123	94
