kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BULOH ANTU	78	1	3		74	74		2	73	3		1	72	2		3	
2	GRAJI ATAS	34				34	34		1	33				34				
3	LAWING	25				25	25			25				25				
4	KUNDONG	24		4		20	20			20	4			20			4	
5	NG PADEH	86		1		85	85			85	1			81	4		1	
6	NG GRAJI	56		2		54	54			54	2			51	1	2	2	
7	PEDANUM	29		1		28	28			28	1			28			1	
8	TUSOR BETONG	42				42	42			42				41		1		
9	PADEH BAZAAR	2				2	2			2				2				
10	KAKI WONG	21				21	21		2	19				20		1		
11	MAJA	118	2	1		115	115		4	113	1		2	111	4		1	
