kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN SIAKAP	3273	1059	1540	662	12	2	10	1058	3	1540	672	1060				1540	673
2	KAMPONG KEDAH	518	374	5	139	0			374		5	139	374				5	139
3	KUALA GULA	1477	336	1137	4	0			336		1137	4	336				1137	4
4	SELINSING	717	713	1	1	2		2	712	1	1	3	713				1	3
5	PARIT HAJI TAHIR	614	612			2		2	609	3		2	612					2
6	PARIT GABIS	1076	1064	8	1	3	1	2	1065		8	3	1064				8	4
7	TELOK MEDAN	1070	956	48	65	1		1	954	2	48	66	956				48	66
8	SUNGAI GEDONG	1437	976	188	270	3	1	2	977		188	272	976			1	188	272
9	SIMPANG AMPAT SEMANGGOL	1954	1727	147	76	4	2	2	1728	1	147	78	1727		1		147	79
10	PARIT 3 SELINSING	496	495			1	1		495	1			496					
11	JALAN GULA	1762	1718	37	6	1	1		1716	3	37	6	1718	1			37	6
12	KAMPONG DEW	2376	2180	48	144	4	1	3	2173	8	48	147	2180	1			48	147
13	SIMPANG TIGA	634	593	40		1	1		589	5	40		593				40	1
14	BUKIT PUTUS	478	397	19	62	0			397		19	62	397				19	62
