kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POS RAYA	531	13	2	1	515	514	1	128	399	2	2	13	1			2	515
2	KAMPONG KEPAYANG	3766	2784	529	182	271	255	16	2815	224	529	198	2785			1	529	451
3	KAMPONG TEKKAH BAHARU	2038	1861	46	122	9	5	4	1861	5	46	126	1861				46	131
4	KAMPONG BHARU KOPISAN	3786	469	2726	583	8	3	5	468	4	2726	588	469				2726	591
5	LAWAN KUDA BARAT	4334	633	3038	654	9	7	2	631	9	3038	656	633	3			3038	660
6	LAWAN KUDA TIMOR	1274	55	1174	43	2	1	1	54	2	1174	44	55				1174	45
7	LAWAN KUDA SELATAN	1159	31	1089	36	3	2	1	28	5	1089	37	31				1089	39
8	KAMPONG PULAI	745	696	37	7	5	4	1	695	5	37	8	696	2			37	10
9	KAMPONG RAWA	2540	572	1507	428	33	29	4	571	30	1507	432	572			1	1507	460
10	GOPENG	1748	170	1152	410	16	16		169	17	1152	410	170	2			1152	424
11	KAMPONG SUNGAI ITEK	2313	1052	13	53	1195	1194	1	1081	1165	13	54	1052	7	2		13	1239
