kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN TUNKU ABDUL RAHMAN	336	14	221		101	89	12	73	30	221	12	14				221	101
2	JALAN LADANG	116	2	53		61	53	8	26	29	53	8	2	1			53	60
3	JALAN KEBAJIKAN	740	57	344	12	327	291	36	238	110	344	48	58	1			344	337
4	JALAN ORCHARD	60	1	45		14	12	2	6	7	45	2	1				45	14
5	JALAN MUHIBAH	505	47	215	4	239	202	37	194	55	215	41	48	1	1		215	240
6	JALAN MAWAR	528	41	38		449	292	157	309	24	38	157	41	2		2	38	445
7	JALAN RAMIN	233	24	32	1	176	110	66	118	16	32	67	24				32	177
8	JALAN MENTERI	251	26	18		207	135	72	145	16	18	72	26				18	207
9	JALAN KOLAM	526	30	326	6	164	125	39	107	48	326	45	30	1			326	169
10	JALAN SHARIF OSMAN	245	37	20	1	187	157	30	175	19	20	31	37				20	188
11	TAMAN HARRINGTON	53	2	29	4	18	13	5	10	5	29	9	2				29	22
