kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BELIONG	509	298	206		5	5		296	7	206		298	5			206	
2	TANJUNG APONG	642	629	7		6	6		624	11	7		629	6			7	
3	TAMBIRAT	1956	1825	115		16	16		1779	62	115		1825	14		2	115	
4	TAMBEY	443	421	15		7	7		420	8	15		421	4	2	1	15	
5	SUI	91	2	86		3	3		2	3	86		2	3			86	
6	SAMBIR	963	919	32		12	12		914	17	32		919	10	2		32	
7	SEBANDI MATANG	601	566	30		5	5		566	5	30		566	3	2		30	
8	SEBANDI ULU	578	523	51		4	4		514	13	51		523	4			51	
9	SUBI	111	3	104		4	4		3	4	104		3	2	2		104	
10	MOYAN	1262	1224	27		11	11		1218	17	27		1224	9	1	1	27	
11	REBA	594	584	7		3	3		582	5	7		584	2		1	7	
12	MOYAN ULU	170	113	52		5	5		112	6	52		113	4	1		52	
13	MOYAN LEDANG	218	4	18		196	196		8	192	18		4	190	6		18	
14	SERPAN	878	830	42		6	6		823	13	42		830	5	1		42	
15	SERPAN ULU	209	147	53		9	9		146	10	53		147	8	1		53	
16	ASAJAYA	1539	1197	311		31	30	1	1196	31	311	1	1197	19	9	2	311	1
17	ASAJAYA LAUT	841	819	12		10	8	2	820	7	12	2	819	8			12	2
18	TEBUN	286	3	10		273	273		6	270	10		3	264	8	1	10	
19	SAMPUN	560	9	30		521	521		18	512	30		9	509	10	2	30	
