kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PINANG	766	750		1	15	3	12	752	1		13	750	1				15
2	PADANG PULUT	1684	1674		1	9	1	8	1666	9		9	1674					10
3	DELUNG	667	659			8	3	5	661	1		5	659			1		7
4	KUALA ABANG	3363	3344	3	5	11	7	4	3344	7	3	9	3345	2			3	13
5	SEBERANG PINTASAN	2997	2975	20		2	1	1	2971	5	20	1	2975	1			20	1
6	PULAU SERAI	3675	3662	2		11	1	10	3657	6	2	10	3662				2	11
7	TOK KAH	841	839	1		1		1	836	3	1	1	839				1	1
8	CHE LIJAH	830	652			178	1	177	652	1		177	652					178
9	GONG PASIR	3968	3940	10	3	15	4	11	3941	3	10	14	3940				10	18
10	SERDANG	994	988	1	1	4	1	3	986	3	1	4	988				1	5
11	BALAI BESAR	3073	3018	20	7	28	5	23	3021	2	20	30	3019	2			20	32
12	TAMAN PERMINT INDAH	1961	1867	65	7	22	15	7	1866	16	65	14	1869	2	2	1	65	22
